,Base Website,Scraped Page,formated_number
10235,https://www.vzajemnesouziti.cz,https://www.vzajemnesouziti.cz,+420777760198
10241,https://www.vzajemnesouziti.cz,https://www.vzajemnesouziti.cz,+420777760199
10242,https://www.vzajemnesouziti.cz,https://www.vzajemnesouziti.cz,+420777761195
10206,https://www.vzajemnesouziti.cz,https://www.vzajemnesouziti.cz,+420777761196
10239,https://www.vzajemnesouziti.cz,https://www.vzajemnesouziti.cz,+420777761197
9719,https://www.rc-routa.cz,https://www.rc-routa.cz,+420777762929
17994,https://www.skp-centrum.cz,https://www.skp-centrum.cz,+420777765851
4164,http://www.fokus-mb.cz,http://www.fokus-mb.cz,+420777768606
13475,https://www.fokus-mb.cz,https://www.fokus-mb.cz,+420777768606
8458,http://www.viteznydech.com/,http://www.viteznydech.com/,+420777770987
10334,https://www.proximasociale.cz,https://www.proximasociale.cz,+420777773957
42,http://www.proximasociale.cz/,http://www.proximasociale.cz/,+420777773957
2364,http://www.proximasociale.cz,http://www.proximasociale.cz,+420777773957
2360,http://www.proximasociale.cz,http://www.proximasociale.cz,+420777778117
10343,https://www.proximasociale.cz,https://www.proximasociale.cz,+420777778117
38,http://www.proximasociale.cz/,http://www.proximasociale.cz/,+420777778117
4568,http://www.michaelord.eu/,http://www.michaelord.eu/,+420777780255
3387,http://www.clovekvtisni.cz/,http://www.clovekvtisni.cz/,+420777787943
11612,https://www.clovekvtisni.cz,https://www.clovekvtisni.cz,+420777787943
3421,http://www.clovekvtisni.cz,http://www.clovekvtisni.cz,+420777787943
8231,https://komunitnikostel.cz,https://komunitnikostel.cz,+420777790415
14888,https://www.fokus-praha.cz,https://www.fokus-praha.cz,+420777800983
9609,https://fokus-praha.cz,https://fokus-praha.cz,+420777800983
7893,http://www.ponton.cz,http://www.ponton.cz,+420777801884
6282,http://www.ponton.cz/,http://www.ponton.cz/,+420777801884
9207,https://nrzp.cz/,https://nrzp.cz/,+420777809033
7689,http://www.pppkhk.cz/,http://www.pppkhk.cz/,+420777831666
10149,https://www.prostor-plus.cz,https://www.prostor-plus.cz,+420777847071
17522,https://www.ssp-ol.cz,https://www.ssp-ol.cz,+420777865030
14682,https://www.fokus-pisek.cz,https://www.fokus-pisek.cz,+420777895769
11893,https://www.zachranny-kruh.cz/,https://www.zachranny-kruh.cz/,+420777899112
7982,http://www.pontis.cz,http://www.pontis.cz,+420777911120
8000,http://www.pontis.cz,http://www.pontis.cz,+420777911124
7998,http://www.pontis.cz,http://www.pontis.cz,+420777911125
11642,https://www.greendoors.cz,https://www.greendoors.cz,+420777913051
11646,https://www.greendoors.cz,https://www.greendoors.cz,+420777913052
11678,https://www.greendoors.cz,https://www.greendoors.cz,+420777913053
11647,https://www.greendoors.cz,https://www.greendoors.cz,+420777913054
11655,https://www.greendoors.cz,https://www.greendoors.cz,+420777913055
11668,https://www.greendoors.cz,https://www.greendoors.cz,+420777913056
11648,https://www.greendoors.cz,https://www.greendoors.cz,+420777913057
11650,https://www.greendoors.cz,https://www.greendoors.cz,+420777913058
14993,https://www.pppuo.cz/,https://www.pppuo.cz/,+420777914456
14992,https://www.pppuo.cz/,https://www.pppuo.cz/,+420777914460
5969,http://www.pvcklub.podaneruce.cz,http://www.pvcklub.podaneruce.cz,+420777916252
9082,https://podaneruce.cz,https://podaneruce.cz,+420777916252
8160,https://podaneruce.cz/,https://podaneruce.cz/,+420777916252
16470,https://www.podaneruce.cz,https://www.podaneruce.cz,+420777916252
9087,https://podaneruce.cz,https://podaneruce.cz,+420777916253
5975,http://www.pvcklub.podaneruce.cz,http://www.pvcklub.podaneruce.cz,+420777916253
8165,https://podaneruce.cz/,https://podaneruce.cz/,+420777916253
16480,https://www.podaneruce.cz,https://www.podaneruce.cz,+420777916253
9088,https://podaneruce.cz,https://podaneruce.cz,+420777916261
5979,http://www.pvcklub.podaneruce.cz,http://www.pvcklub.podaneruce.cz,+420777916261
8166,https://podaneruce.cz/,https://podaneruce.cz/,+420777916261
16487,https://www.podaneruce.cz,https://www.podaneruce.cz,+420777916261
8179,https://podaneruce.cz/,https://podaneruce.cz/,+420777916266
9101,https://podaneruce.cz,https://podaneruce.cz,+420777916266
5994,http://www.pvcklub.podaneruce.cz,http://www.pvcklub.podaneruce.cz,+420777916266
16479,https://www.podaneruce.cz,https://www.podaneruce.cz,+420777916266
9081,https://podaneruce.cz,https://podaneruce.cz,+420777916269
5967,http://www.pvcklub.podaneruce.cz,http://www.pvcklub.podaneruce.cz,+420777916269
16481,https://www.podaneruce.cz,https://www.podaneruce.cz,+420777916269
8159,https://podaneruce.cz/,https://podaneruce.cz/,+420777916269
8162,https://podaneruce.cz/,https://podaneruce.cz/,+420777916277
16468,https://www.podaneruce.cz,https://www.podaneruce.cz,+420777916277
5972,http://www.pvcklub.podaneruce.cz,http://www.pvcklub.podaneruce.cz,+420777916277
9084,https://podaneruce.cz,https://podaneruce.cz,+420777916277
9089,https://podaneruce.cz,https://podaneruce.cz,+420777916278
5980,http://www.pvcklub.podaneruce.cz,http://www.pvcklub.podaneruce.cz,+420777916278
8167,https://podaneruce.cz/,https://podaneruce.cz/,+420777916278
16482,https://www.podaneruce.cz,https://www.podaneruce.cz,+420777916278
5986,http://www.pvcklub.podaneruce.cz,http://www.pvcklub.podaneruce.cz,+420777916283
12429,https://www.frydekmistek.cz,https://www.frydekmistek.cz,+420777921804
12664,https://www.frydekmistek.cz,https://www.frydekmistek.cz,+420777921830
12747,https://www.frydekmistek.cz,https://www.frydekmistek.cz,+420777921868
13215,https://www.portimo.cz,https://www.portimo.cz,+420777931764
2427,http://www.amkp.cz/,http://www.amkp.cz/,+420777934705
11878,https://www.opplzen.cz/,https://www.opplzen.cz/,+420777944563
11891,https://www.zachranny-kruh.cz/,https://www.zachranny-kruh.cz/,+420777949892
4922,http://www.linkaztracenedite.cz/,http://www.linkaztracenedite.cz/,+420777961982
11881,https://www.opplzen.cz/,https://www.opplzen.cz/,+420777964563
4551,http://www.motylek.org,http://www.motylek.org,+420777964754
4542,http://www.motylek.org,http://www.motylek.org,+420777964763
4547,http://www.motylek.org,http://www.motylek.org,+420777964764
3355,http://www.cheiront.cz,http://www.cheiront.cz,+420778000382
2683,http://www.cheiront.cz/,http://www.cheiront.cz/,+420778000382
17431,https://www.szss-cheb.cz,https://www.szss-cheb.cz,+420778011968
10510,https://www.dumrk.cz,https://www.dumrk.cz,+420778047144
14639,https://www.fokus-pisek.cz,https://www.fokus-pisek.cz,+420778061769
9718,https://www.rc-routa.cz,https://www.rc-routa.cz,+420778063939
10183,https://www.kresadlohk.cz,https://www.kresadlohk.cz,+420778085235
8866,http://www.tadyated.org/,http://www.tadyated.org/,+420778086007
7997,http://www.pontis.cz,http://www.pontis.cz,+420778087528
7987,http://www.pontis.cz,http://www.pontis.cz,+420778087717
10208,https://www.vzajemnesouziti.cz,https://www.vzajemnesouziti.cz,+420778088602
8865,http://www.tadyated.org/,http://www.tadyated.org/,+420778096007
3359,http://www.cheiront.cz,http://www.cheiront.cz,+420778099786
2687,http://www.cheiront.cz/,http://www.cheiront.cz/,+420778099786
17672,https://www.socsluzbyzdar.cz,https://www.socsluzbyzdar.cz,+420778111553
6146,http://www.pdz.cz/,http://www.pdz.cz/,+420778112248
5824,http://www.pdz.cz,http://www.pdz.cz,+420778112248
3892,http://www.fokusvysocina.cz,http://www.fokusvysocina.cz,+420778112289
3898,http://www.fokusvysocina.cz,http://www.fokusvysocina.cz,+420778114668
6133,http://www.pdz.cz/,http://www.pdz.cz/,+420778116140
5811,http://www.pdz.cz,http://www.pdz.cz,+420778116140
3857,http://www.fokusvysocina.cz,http://www.fokusvysocina.cz,+420778403864
3838,http://www.fokusvysocina.cz,http://www.fokusvysocina.cz,+420778403868
15027,https://www.ppppraha7a8.cz/,https://www.ppppraha7a8.cz/,+420778421526
4121,http://www.fokus-mb.cz,http://www.fokus-mb.cz,+420778439402
13381,https://www.fokus-mb.cz,https://www.fokus-mb.cz,+420778439402
210,http://ppp-olomouc.cz/,http://ppp-olomouc.cz/,+420778442448
13388,https://www.fokus-mb.cz,https://www.fokus-mb.cz,+420778449584
4148,http://www.fokus-mb.cz,http://www.fokus-mb.cz,+420778449584
7824,http://www.sdruzenidrak.cz/,http://www.sdruzenidrak.cz/,+420778451405
3876,http://www.fokusvysocina.cz,http://www.fokusvysocina.cz,+420778453167
4084,http://www.fokus-mb.cz,http://www.fokus-mb.cz,+420778457329
13473,https://www.fokus-mb.cz,https://www.fokus-mb.cz,+420778457329
17435,https://www.szss-cheb.cz,https://www.szss-cheb.cz,+420778463630
14949,https://www.psycholog-jihlava.cz,https://www.psycholog-jihlava.cz,+420778474429
3272,http://www.kotec.cz,http://www.kotec.cz,+420778474771
10899,https://www.kotec.cz,https://www.kotec.cz,+420778474771
271,http://www.kotec.cz/,http://www.kotec.cz/,+420778474771
3839,http://www.fokusvysocina.cz,http://www.fokusvysocina.cz,+420778475577
5981,http://www.pvcklub.podaneruce.cz,http://www.pvcklub.podaneruce.cz,+420778477279
16472,https://www.podaneruce.cz,https://www.podaneruce.cz,+420778477279
9090,https://podaneruce.cz,https://podaneruce.cz,+420778477279
8168,https://podaneruce.cz/,https://podaneruce.cz/,+420778477279
17667,https://www.socsluzbyzdar.cz,https://www.socsluzbyzdar.cz,+420778486003
3853,http://www.fokusvysocina.cz,http://www.fokusvysocina.cz,+420778488349
17657,https://www.socsluzbyzdar.cz,https://www.socsluzbyzdar.cz,+420778493636
17669,https://www.socsluzbyzdar.cz,https://www.socsluzbyzdar.cz,+420778493637
9803,https://pppcl.cz/,https://pppcl.cz/,+420778499169
4305,http://www.ditekrize.cz/,http://www.ditekrize.cz/,+420778510510
13305,https://www.ditekrize.cz/,https://www.ditekrize.cz/,+420778510510
10184,https://www.kresadlohk.cz,https://www.kresadlohk.cz,+420778512143
14667,https://www.fokus-pisek.cz,https://www.fokus-pisek.cz,+420778519769
6047,http://www.ppp10.eu/,http://www.ppp10.eu/,+420778520567
5819,http://www.pdz.cz,http://www.pdz.cz,+420778526216
6141,http://www.pdz.cz/,http://www.pdz.cz/,+420778526216
15031,https://www.ppppraha7a8.cz/,https://www.ppppraha7a8.cz/,+420778527312
5813,http://www.pdz.cz,http://www.pdz.cz,+420778530844
6135,http://www.pdz.cz/,http://www.pdz.cz/,+420778530844
16067,https://www.pppsemily.cz/,https://www.pppsemily.cz/,+420778535959
16059,https://www.pppsemily.cz/,https://www.pppsemily.cz/,+420778535986
16552,https://www.neposeda.org,https://www.neposeda.org,+420778538252
3763,http://www.neposeda.org,http://www.neposeda.org,+420778538252
16549,https://www.neposeda.org,https://www.neposeda.org,+420778538275
3764,http://www.neposeda.org,http://www.neposeda.org,+420778538275
16064,https://www.pppsemily.cz/,https://www.pppsemily.cz/,+420778538469
16060,https://www.pppsemily.cz/,https://www.pppsemily.cz/,+420778538492
16065,https://www.pppsemily.cz/,https://www.pppsemily.cz/,+420778538493
16069,https://www.pppsemily.cz/,https://www.pppsemily.cz/,+420778538495
16073,https://www.pppsemily.cz/,https://www.pppsemily.cz/,+420778538496
10145,https://www.prostor-plus.cz,https://www.prostor-plus.cz,+420778540214
6058,http://www.ppp10.eu/,http://www.ppp10.eu/,+420778540716
6041,http://www.ppp10.eu/,http://www.ppp10.eu/,+420778540793
6044,http://www.ppp10.eu/,http://www.ppp10.eu/,+420778542267
3902,http://www.fokusvysocina.cz,http://www.fokusvysocina.cz,+420778543126
3889,http://www.fokusvysocina.cz,http://www.fokusvysocina.cz,+420778543127
3885,http://www.fokusvysocina.cz,http://www.fokusvysocina.cz,+420778545417
17661,https://www.socsluzbyzdar.cz,https://www.socsluzbyzdar.cz,+420778548434
17660,https://www.socsluzbyzdar.cz,https://www.socsluzbyzdar.cz,+420778548437
17658,https://www.socsluzbyzdar.cz,https://www.socsluzbyzdar.cz,+420778548487
17666,https://www.socsluzbyzdar.cz,https://www.socsluzbyzdar.cz,+420778548491
17668,https://www.socsluzbyzdar.cz,https://www.socsluzbyzdar.cz,+420778548492
3883,http://www.fokusvysocina.cz,http://www.fokusvysocina.cz,+420778701282
3894,http://www.fokusvysocina.cz,http://www.fokusvysocina.cz,+420778701284
17665,https://www.socsluzbyzdar.cz,https://www.socsluzbyzdar.cz,+420778702653
8488,https://klinika.podaneruce.cz/,https://klinika.podaneruce.cz/,+420778708602
13438,https://www.fokus-mb.cz,https://www.fokus-mb.cz,+420778712227
4166,http://www.fokus-mb.cz,http://www.fokus-mb.cz,+420778712227
10909,https://www.kotec.cz,https://www.kotec.cz,+420778724481
3288,http://www.kotec.cz,http://www.kotec.cz,+420778724481
287,http://www.kotec.cz/,http://www.kotec.cz/,+420778724481
3921,http://www.fokusvysocina.cz,http://www.fokusvysocina.cz,+420778728782
8494,https://klinika.podaneruce.cz/,https://klinika.podaneruce.cz/,+420778729439
3884,http://www.fokusvysocina.cz,http://www.fokusvysocina.cz,+420778729766
3851,http://www.fokusvysocina.cz,http://www.fokusvysocina.cz,+420778735610
13460,https://www.fokus-mb.cz,https://www.fokus-mb.cz,+420778737700
4111,http://www.fokus-mb.cz,http://www.fokus-mb.cz,+420778737700
4154,http://www.fokus-mb.cz,http://www.fokus-mb.cz,+420778743600
13415,https://www.fokus-mb.cz,https://www.fokus-mb.cz,+420778743600
6050,http://www.ppp10.eu/,http://www.ppp10.eu/,+420778748943
6054,http://www.ppp10.eu/,http://www.ppp10.eu/,+420778748951
4094,http://www.fokus-mb.cz,http://www.fokus-mb.cz,+420778749042
13457,https://www.fokus-mb.cz,https://www.fokus-mb.cz,+420778749042
4106,http://www.fokus-mb.cz,http://www.fokus-mb.cz,+420778749043
13469,https://www.fokus-mb.cz,https://www.fokus-mb.cz,+420778749043
16071,https://www.pppsemily.cz/,https://www.pppsemily.cz/,+420778755210
5826,http://www.pdz.cz,http://www.pdz.cz,+420778771709
6148,http://www.pdz.cz/,http://www.pdz.cz/,+420778771709
16062,https://www.pppsemily.cz/,https://www.pppsemily.cz/,+420778772338
10881,https://www.kotec.cz,https://www.kotec.cz,+420778772481
3287,http://www.kotec.cz,http://www.kotec.cz,+420778772481
286,http://www.kotec.cz/,http://www.kotec.cz/,+420778772481
3268,http://www.kotec.cz,http://www.kotec.cz,+420778772482
10908,https://www.kotec.cz,https://www.kotec.cz,+420778772482
267,http://www.kotec.cz/,http://www.kotec.cz/,+420778772482
16488,https://www.podaneruce.cz,https://www.podaneruce.cz,+420778776127
5970,http://www.pvcklub.podaneruce.cz,http://www.pvcklub.podaneruce.cz,+420778776127
8161,https://podaneruce.cz/,https://podaneruce.cz/,+420778776127
9083,https://podaneruce.cz,https://podaneruce.cz,+420778776127
3844,http://www.fokusvysocina.cz,http://www.fokusvysocina.cz,+420778777343
3891,http://www.fokusvysocina.cz,http://www.fokusvysocina.cz,+420778777632
3849,http://www.fokusvysocina.cz,http://www.fokusvysocina.cz,+420778779056
3899,http://www.fokusvysocina.cz,http://www.fokusvysocina.cz,+420778787298
6048,http://www.ppp10.eu/,http://www.ppp10.eu/,+420778796840
3906,http://www.fokusvysocina.cz,http://www.fokusvysocina.cz,+420778888663
3888,http://www.fokusvysocina.cz,http://www.fokusvysocina.cz,+420778888714
15574,https://www.od5k10.cz,https://www.od5k10.cz,+420778965814
3774,http://www.css-ostrava.cz/,http://www.css-ostrava.cz/,+420778967980
3877,http://www.fokusvysocina.cz,http://www.fokusvysocina.cz,+420778971428
1469,http://www.ppp.opava.cz/,http://www.ppp.opava.cz/,+420791514513
584,https://euc.cz,https://euc.cz,+420792316750
662,https://euc.cz,https://euc.cz,+420792316758
14677,https://www.fokus-pisek.cz,https://www.fokus-pisek.cz,+420792333532
5667,http://www.psychologiebrno.cz/,http://www.psychologiebrno.cz/,+420792362762
7950,http://www.psychologove.cz/,http://www.psychologove.cz/,+420792710760
5250,http://www.drom.cz,http://www.drom.cz,+420793912440
9688,https://www.terapeutika.cz/,https://www.terapeutika.cz/,+420793921373
5617,http://www.sojka.hbnet.cz,http://www.sojka.hbnet.cz,+420795048302
7684,http://www.sojka.hbnet.cz/,http://www.sojka.hbnet.cz/,+420795048302
3199,http://www.ckrumlov.charita.cz,http://www.ckrumlov.charita.cz,+420799115433
10438,https://www.ckrumlov.charita.cz,https://www.ckrumlov.charita.cz,+420799115433
1368,http://www.ppp.opava.cz/,http://www.ppp.opava.cz/,+420799525527
226,http://www.bkb.cz,http://www.bkb.cz,+420800157157
10974,https://www.bkb.cz/,https://www.bkb.cz/,+420800157157
2610,http://www.ditevkrizi.cz/,http://www.ditevkrizi.cz/,+420800157157
12673,https://www.frydekmistek.cz,https://www.frydekmistek.cz,+420800720210
1342,http://www.ppp.opava.cz/,http://www.ppp.opava.cz/,+420813537538
10410,https://www.svetlokadanzs.cz,https://www.svetlokadanzs.cz,+420818608022
185,http://www.svetlokadanzs.cz,http://www.svetlokadanzs.cz,+420818608022
8229,https://komunitnikostel.cz,https://komunitnikostel.cz,+420837285001
9537,https://pardubice.nempk.cz/,https://pardubice.nempk.cz/,+420840111246
17162,https://www.zlatestranky.cz,https://www.zlatestranky.cz,+420841121212
2623,http://www.zbb.cz,http://www.zbb.cz,+420851155029
15405,https://www.prozdravi21.cz,https://www.prozdravi21.cz,+420855622026
944,http://www.ppp.opava.cz/,http://www.ppp.opava.cz/,+420855646662
13579,https://www.moje-klinika.cz,https://www.moje-klinika.cz,+420858855028
879,http://www.ppp.opava.cz/,http://www.ppp.opava.cz/,+420874659676
17432,https://www.szss-cheb.cz,https://www.szss-cheb.cz,+420880681028
471,http://www.romanojasnica.cz/,http://www.romanojasnica.cz/,+420882451339
12123,https://www.romanojasnica.cz,https://www.romanojasnica.cz,+420882451339
12078,https://www.fokuslabe.cz,https://www.fokuslabe.cz,+420886879359
434,http://www.fokuslabe.cz,http://www.fokuslabe.cz,+420886879359
1150,http://www.ppp.opava.cz/,http://www.ppp.opava.cz/,+420894579544
15774,https://www.pppaspcvysocina.cz/,https://www.pppaspcvysocina.cz/,+420904734871
9377,http://www.ulita.cz/,http://www.ulita.cz/,+420910256038
17100,https://www.ulita.cz,https://www.ulita.cz,+420910256038
5363,http://www.sasmcb.cz,http://www.sasmcb.cz,+420910441242
9834,https://www.pnvd.cz/,https://www.pnvd.cz/,+420914179580
4298,http://www.ditekrize.cz/,http://www.ditekrize.cz/,+420920240325
13297,https://www.ditekrize.cz/,https://www.ditekrize.cz/,+420920240325
13643,https://www.diteakun.cz,https://www.diteakun.cz,+420931472024
12700,https://www.frydekmistek.cz,https://www.frydekmistek.cz,+420950113319
12757,https://www.frydekmistek.cz,https://www.frydekmistek.cz,+420950113439
12425,https://www.frydekmistek.cz,https://www.frydekmistek.cz,+420950113556
12655,https://www.frydekmistek.cz,https://www.frydekmistek.cz,+420974801802
15560,https://www.ppp6.cz/,https://www.ppp6.cz/,+420978807422
